Entity,Code,Year,Transport (tonnes),Forestry (tonnes),Energy (tonnes),Other sources (tonnes),"Agriculture, Land Use & Forestry (tonnes)",Waste (tonnes),Residential & commercial (tonnes),Industry (tonnes),Agriculture (tonnes)
Tuvalu,TUV,1990,,-1178.8000000000002,0,0,-1000,0,0,486.3,0
Tuvalu,TUV,1991,,-1178.8000000000002,0,0,-1000,0,0,491.8,0
Tuvalu,TUV,1992,,-1178.8000000000002,0,0,-1000,0,0,496,0
Tuvalu,TUV,1993,,-1178.8000000000002,0,0,-1000,0,0,499.5,0
Tuvalu,TUV,1994,,-1178.8000000000002,0,0,-1000,0,0,502.70000000000005,0
Tuvalu,TUV,1995,,-1178.8000000000002,0,0,-1000,0,0,506.2,0
Tuvalu,TUV,1996,,-1178.8000000000002,0,0,-1000,0,0,510,0
Tuvalu,TUV,1997,,-1178.8000000000002,0,0,-1000,0,0,514,0
Tuvalu,TUV,1998,,-1178.8000000000002,0,0,-1000,0,0,518.1,0
Tuvalu,TUV,1999,,-1178.8000000000002,0,0,-1000,0,0,522,0
Tuvalu,TUV,2000,0,-1178.8000000000002,0,0,-1000,0,0,525.5,0
Tuvalu,TUV,2001,0,-641.8000000000001,0,0,-1000,0,0,528.5999999999999,0
Tuvalu,TUV,2002,0,-641.8000000000001,0,0,-1000,0,0,531.5999999999999,0
Tuvalu,TUV,2003,0,-641.8000000000001,0,0,-1000,0,0,533.6999999999999,0
Tuvalu,TUV,2004,0,-641.8000000000001,0,0,-1000,0,0,536.6999999999999,0
Tuvalu,TUV,2005,0,-641.8000000000001,0,0,-1000,0,0,538.6999999999999,0
Tuvalu,TUV,2006,0,-3165.1,0,0,-3000,0,0,540.8,0
Tuvalu,TUV,2007,0,-3165.1,0,0,-3000,0,0,542.8,0
Tuvalu,TUV,2008,0,-3165.1,0,0,-3000,0,0,545.9000000000001,0
Tuvalu,TUV,2009,0,-3165.1,0,0,-3000,0,0,547.9000000000001,0
Tuvalu,TUV,2010,0,-3165.1,0,0,-3000,0,0,550,0
USSR,OWID_USS,1990,420280307.5,-32807898.800000004,2645900127.1000004,0,138401000,3474.4,709444897.8000001,224024899.4,0
USSR,OWID_USS,1991,430303510.9,-32804127.3,2505782689.2,0,138401000,3423.4,645620893.1,207980256.5,0
Uganda,UGA,1990,390233.2,-72360.4,132260.6,0,19810000,0,92936.5,43024.5,0
Uganda,UGA,1991,419879.9,-73703.8,150968.1,0,19810000,0,130945.40000000001,43912.799999999996,0
Uganda,UGA,1992,397113.9,-75097.9,141281,0,19810000,0,108868.5,49848,0
Uganda,UGA,1993,416828.5,-76545.90000000001,136100.2,0,19810000,0,117956.59999999999,57121.5,0
Uganda,UGA,1994,415724.5,-78050.70000000001,132064.8,0,19810000,0,116370.3,54715.8,0
Uganda,UGA,1995,435021.6,-79615.9,129604.89999999998,0,19810000,0,135997.6,73161.6,0
Uganda,UGA,1996,432573.39999999997,-81245.2,139116.09999999998,0,20093000,0,117597.2,117715.7,0
Uganda,UGA,1997,451078.19999999995,-82942.5,146329.5,0,19723000,0,141407.1,129452.1,0
Uganda,UGA,1998,535594.1,-84712.3,197313.6,0,20387000,0,87639.79999999999,182584.5,0
Uganda,UGA,1999,562207,-86559.2,208506.1,0,19932000,0,88334.59999999999,195058.2,0
Uganda,UGA,2000,521980,-88488.5,199600,0,20019000,0,89900,205085,0
Uganda,UGA,2001,584498,-137360.19999999998,223800,0,18566000,0,77300,233272,0
Uganda,UGA,2002,573782,-140557.19999999998,230300,0,20386000,0,71100,264670,0
Uganda,UGA,2003,621284,-143906.5,249900.1,0,20762000,0,100000,265069,0
Uganda,UGA,2004,642684,-147419.3,260800.09999999998,0,22091000,0,78500,286569,0
Uganda,UGA,2005,681281,-151108,274400.10000000003,0,19992000,0,79800,316080,0
Uganda,UGA,2006,719680,-1329901.8,290400.10000000003,0,25025000,0,53900,313691,0
Uganda,UGA,2007,753278,-1359376.2,302300.1,0,24124000,0,90900,320202,0
Uganda,UGA,2008,791276,-1391373.8,318100.1,0,24905000,0,96200,318703,0
Uganda,UGA,2009,828274,-1426233.2,332300.1,0,26490000,0,102000,320213,0
Uganda,UGA,2010,865372,-1464356.0999999999,346600.1,0,24744000,0,107000,349824,0
Ukraine,UKR,1992,41076590.300000004,-59766666.7,475678472.59999996,0,-46355000,0,63337872.5,42780759.2,0
Ukraine,UKR,1993,35461847,-59766666.7,410058023.9,0,-46355000,0,64411823.199999996,33481253.299999997,0
Ukraine,UKR,1994,32191891.599999998,-59766666.7,327536219.2,0,-46355000,0,60735768.900000006,27118624.1,0
Ukraine,UKR,1995,33237904.1,-59766666.7,329535546.5,0,-46355000,0,60373448.1,24161986.2,0
Ukraine,UKR,1996,29998192,-59766666.7,275190890.3,0,-46482000,0,61606940.1,22661260.900000002,0
Ukraine,UKR,1997,35886231,-59766666.7,261194017.1,0,-46533000,0,53371549.400000006,24118591.400000002,0
Ukraine,UKR,1998,33479927.000000004,-59766666.7,257379605.60000002,0,-46522000,0,46797229.2,23467124.5,0
Ukraine,UKR,1999,27946707.8,-59766666.7,258357966.4,0,-46593000,0,49159420.400000006,23934503.9,0
Ukraine,UKR,2000,27279850,-59766666.7,250611500,0,-46882000,0,47100000,26295100,0
Ukraine,UKR,2001,28849700,-36300000,248532400,0,-22788000,0,45800000,26798600,0
Ukraine,UKR,2002,30079600,-36300000,246303000,0,-21655000,0,47200000,27381700,0
Ukraine,UKR,2003,32484600,-36300000,263684500,0,-22614000,0,51000000,30539700,0
Ukraine,UKR,2004,31187600,-36300000,241287700,0,-22997000,0,51000000,31038500,0
Ukraine,UKR,2005,30601800,-36300000,221228600,0,-23298000,0,49800000,32872000,0
Ukraine,UKR,2006,30329000,-37260570.9,216078000,0,-20694000,0,51500000,35634500,0
Ukraine,UKR,2007,32256000,-37303689.5,232188000,0,-19815000,0,46300000,36380600,0
Ukraine,UKR,2008,33144000,-37346856.699999996,225348500,0,-20499000,0,46000000,33768700,0
Ukraine,UKR,2009,29628190,-37390072.699999996,185158500,0,-20380000,0,39000000,26497000,0
Ukraine,UKR,2010,29405190,-37433337.5,200938400,0,-21259000,0,41100000,29735300,0
United Arab Emirates,ARE,1990,11301489.100000001,-1191666.7,43452834.7,0,-1192000,0,303900.3,1937259.1,0
United Arab Emirates,ARE,1991,11630969.6,-1191666.7,49125468.2,0,-1192000,0,285402.10000000003,2228958.2,0
United Arab Emirates,ARE,1992,11820973.6,-1191666.7,47122454.3,0,-1192000,0,269546.7,2371095.1,0
United Arab Emirates,ARE,1993,12617709.9,-1191666.7,48519399.4,0,-1192000,0,805994.2,2494498.3000000003,0
United Arab Emirates,ARE,1994,12499745.3,-1191666.7,53965185.5,0,-1192000,0,938125.3,2921678.3,0
United Arab Emirates,ARE,1995,13118684.3,-1191666.7,57274925,0,-1192000,0,985696.7,3475549.4,0
United Arab Emirates,ARE,1996,13283274.4,-1191666.7,64832121.9,0,-1192000,0,874704.5,3337888,0
United Arab Emirates,ARE,1997,13218338.9,-1191666.7,63472813.6,0,-1192000,0,946052.5,3320675.6999999997,0
United Arab Emirates,ARE,1998,13246754.4,-1191666.7,65802142.099999994,0,-1192000,0,977769.4,3910719,0
United Arab Emirates,ARE,1999,13584539.4,-1191666.7,67246766.69999999,0,-1192000,0,1133678.2,4204546.2,0
United Arab Emirates,ARE,2000,14900000,-1191666.7,72810000,0,-1192000,0,1290000,3668584.1,0
United Arab Emirates,ARE,2001,16300000,-51333.3,71200000,0,-51000,0,1660000,3774890.4000000004,0
United Arab Emirates,ARE,2002,18800000,-51333.3,78860000,0,-51000,0,2060000,4196997.3,0
United Arab Emirates,ARE,2003,20900000,-51333.3,81730000,0,-51000,0,2460000,4754404,0
United Arab Emirates,ARE,2004,21100000,-51333.3,86230000,0,-51000,0,2560000,5178011,0
United Arab Emirates,ARE,2005,22200000,-51333.3,87580000,0,-51000,0,2650000,5741516,0
United Arab Emirates,ARE,2006,23300000,-212666.69999999998,92190000,0,-213000,0,2730000,7073622,0
United Arab Emirates,ARE,2007,24500000,-212666.69999999998,105690000,0,-213000,0,2940000,7628328,0
United Arab Emirates,ARE,2008,19600000,-212666.69999999998,122810000,0,-213000,0,3430000,8387134,0
United Arab Emirates,ARE,2009,18700000,-212666.69999999998,134520000,0,-213000,0,3690000,8484040,0
United Arab Emirates,ARE,2010,17900000,-212666.69999999998,146330000,0,-213000,0,3950000,9267846,0
United Kingdom,GBR,1990,120825494.2,-15400000,333257975,0,-12173000,884576.6,109597376.69999999,21732510.099999998,0
United Kingdom,GBR,1991,119188989.6,-15400000,332187062.6,0,-12173000,863442,120661770.8,20512836.1,0
United Kingdom,GBR,1992,120492782.30000001,-15400000,320056990.8,0,-12173000,841632.3999999999,115533905.4,19871755.3,0
United Kingdom,GBR,1993,121887141.1,-15400000,300791505.5,0,-12173000,819143.8,117831948.8,17849178.7,0
United Kingdom,GBR,1994,122046873.2,-15400000,297138171.6,0,-12173000,795982.1,114946150.1,19272748.3,0
United Kingdom,GBR,1995,120894060.7,-15400000,302157352,0,-12173000,772141.5,112476178.3,17927797.8,0
United Kingdom,GBR,1996,125432208.3,-15400000,303118550,0,-12164000,747627.7999999999,121791300.60000001,18085105,0
United Kingdom,GBR,1997,126260581.30000001,-15400000,286437345.7,0,-12174000,722435.1,112297252.8,18218062.099999998,0
United Kingdom,GBR,1998,125393574.1,-15400000,288718145.20000005,0,-12176000,696569.4,113994546.2,18595053.8,0
United Kingdom,GBR,1999,129315452.39999999,-15400000,281463050.6,0,-12172000,670026.6,110433028.8,18811936.7,0
United Kingdom,GBR,2000,126720000,-15400000,288760000,0,-12176000,643000,109000000,18210800,0
United Kingdom,GBR,2001,124080000,-15400000,306900000,0,-12216000,615000,113000000,17411200,0
United Kingdom,GBR,2002,125040000,-15400000,296030000,0,-12216000,586000,105000000,16810300,0
United Kingdom,GBR,2003,126620000,-15400000,307356000,0,-11933000,557000,105000000,17289400,0
United Kingdom,GBR,2004,125780000,-15400000,300030000,0,-12216000,527000,109000000,17421800,0
United Kingdom,GBR,2005,127490000,-15400000,302380000,0,-12191000,497000,105000000,17270700,0
United Kingdom,GBR,2006,128850000,-14666666.7,306660000,0,-11480000,494000,101000000,16980300,0
United Kingdom,GBR,2007,129180000,-14666666.7,297910000,0,-11322000,491000,96800000,17194400,0
United Kingdom,GBR,2008,128650000,-14666666.7,285570000,0,-11482000,488000,100000000,16706400.000000002,0
United Kingdom,GBR,2009,123840000,-14666666.7,250210000,0,-11482000,485000,93200000,16430599.999999998,0
United Kingdom,GBR,2010,123500000,-14666666.7,258720000,0,-11480000,483000,108000000,17186900,0
United States,USA,1990,1430257063.4,-524515874.4,2799377431.7000003,4730000,-335397000,0,613246310.1,158246594.60000002,0
United States,USA,1991,1402793080.2,-525035240.9,2787225325.1,4730000,-335397000,0,620601571.6999999,156959934.10000002,0
United States,USA,1992,1433962449.1999998,-525554234.5,2841805737.7999997,4730000,-335397000,0,614224812.8,163055591.5,0
United States,USA,1993,1457651197.6999998,-526072855.6999999,2940769186.3,4730000,-335397000,0,632458545.3,163574199.3,0
United States,USA,1994,1510647848.6,-526591104.90000004,2966008439.1,4730000,-335397000,0,623504096.5,170519485.4,0
United States,USA,1995,1541674732,-527108982.4,2927197271.9,4730000,-335397000,0,627700963.4,173325062.8,0
United States,USA,1996,1581317004.8,-527626488.7,3031009646.2,4730000,-342759000,0,665321842.1,176249176.29999998,0
United States,USA,1997,1606464224.9,-528143624.2,3155946711.6,4730000,-353547000,0,649621821.8000001,179468686.4,0
United States,USA,1998,1644835458.7,-528660389.2,3243294067,4730000,-347884000,0,593988098.3,181544709.89999998,0
United States,USA,1999,1690887016.8000002,-529176784.2,3222725422.6000004,4730000,-330753000,0,610458726.9,184121768.79999998,0
United States,USA,2000,1721960000,-529692809.5,3307750000,4730000,-348815000,0,642000000,180036800,0
United States,USA,2001,1722380000,-524577819.7,3222550000,4730000,-387748000,0,628000000,164226800,0
United States,USA,2002,1776210000,-524770221.40000004,3233660000,4730000,-386424000,0,627000000,169326800,0
United States,USA,2003,1796000000,-524962314,3251310000,4730000,-373311000,0,645000000,163753800,0
United States,USA,2004,1812220000,-525154098.29999995,3288740000,4730000,-336612000,0,640000000,175610800,0
United States,USA,2005,1827600000,-525345574.99999994,3295140000,4730000,-357363000,0,621000000,171377800,0
United States,USA,2006,1820400000,-494266666.7,3256850000,4730000,-370182000,0,569000000,173275800,0
United States,USA,2007,1815000000,-494266666.7,3308590000,4730000,-296217000,0,596000000,173213800,0
United States,USA,2008,1708900000,-494266666.7,3257210000,4730000,-380641000,0,602000000,159152800,0
United States,USA,2009,1633500000,-494266666.7,2941830000,4730000,-352082000,0,590000000,138020800,0
United States,USA,2010,1644000000,-494266666.7,3106260000,4730000,-371093000,0,586000000,148058800,0
United States Virgin Islands,VIR,1990,,0,0,0,12000,0,0,1372.8,0
United States Virgin Islands,VIR,1991,,0,0,0,12000,0,0,1376.9,0
United States Virgin Islands,VIR,1992,,0,0,0,12000,0,0,1385.6999999999998,0
United States Virgin Islands,VIR,1993,,0,0,0,12000,0,0,1397.8,0
United States Virgin Islands,VIR,1994,,0,0,0,12000,0,0,1410.9,0
United States Virgin Islands,VIR,1995,,0,0,0,12000,0,0,1423.2,0
United States Virgin Islands,VIR,1996,,0,0,0,12000,0,0,1434.5,0
United States Virgin Islands,VIR,1997,,0,0,0,12000,0,0,1445.2,0
United States Virgin Islands,VIR,1998,,0,0,0,12000,0,0,1455,0
United States Virgin Islands,VIR,1999,,0,0,0,12000,0,0,1463.4,0
United States Virgin Islands,VIR,2000,0,0,0,0,12000,0,0,1470.8000000000002,0
United States Virgin Islands,VIR,2001,0,-94380.4,0,0,-81000,0,0,1476,0
United States Virgin Islands,VIR,2002,0,-96012.7,0,0,-81000,0,0,1479.1000000000001,0
United States Virgin Islands,VIR,2003,0,-97702.4,0,0,-81000,0,0,1480.1,0
United States Virgin Islands,VIR,2004,0,-99452.6,0,0,-81000,0,0,1482.1,0
United States Virgin Islands,VIR,2005,0,-101266.7,0,0,-81000,0,0,1482.2,0
United States Virgin Islands,VIR,2006,0,-95364.7,0,0,-88000,0,0,1483.2,0
United States Virgin Islands,VIR,2007,0,-95948.6,0,0,-88000,0,0,1484.2,0
United States Virgin Islands,VIR,2008,0,-96539.8,0,0,-88000,0,0,1485.2,0
United States Virgin Islands,VIR,2009,0,-97138.40000000001,0,0,-88000,0,0,1485.3,0
United States Virgin Islands,VIR,2010,0,-97744.29999999999,0,0,-88000,0,0,1486.3,0
Uruguay,URY,1990,1514921.9000000001,-25692172.4,1110684.5,0,-25544000,0,1003016.6000000001,236758.1,0
Uruguay,URY,1991,1611068.6,-25692172.4,1514183.7,0,-25544000,0,1039298.5000000001,230676,0
Uruguay,URY,1992,1733519.1,-25692172.4,1710460.4,0,-25544000,0,1100225,270335.6,0
Uruguay,URY,1993,1951676.7,-25692172.4,1203502.7,0,-25544000,0,1124939.5,293095.6,0
Uruguay,URY,1994,2200243,-25692172.4,656095.8,0,-25544000,0,1109682.9,329747.8,0
Uruguay,URY,1995,2182413.4,-25692172.4,1091188.2,0,-25544000,0,1146554.5999999999,281854.4,0
Uruguay,URY,1996,2317698,-25692172.4,1650914.6,0,-25544000,0,1199142.9000000001,318054.1,0
Uruguay,URY,1997,2520704.6999999997,-25692172.4,1527776.1,0,-25544000,0,1174558.4,356099.7,0
Uruguay,URY,1998,2690905.2,-25692172.4,1446094.5999999999,0,-25538000,0,1242233.3,391002.8,0
Uruguay,URY,1999,2781142.1999999997,-25692172.4,2454500.4,0,-25544000,0,1201052.5,353909.5,0
Uruguay,URY,2000,2513700,-25692172.4,1448301.8,0,-25544000,0,1200000,314441,0
Uruguay,URY,2001,2413700,-14112385.399999999,969501.6000000001,0,-13890000,0,1100000,441321,0
Uruguay,URY,2002,2174800,-14112454.9,856001,0,-13890000,0,1070000,429600,0
Uruguay,URY,2003,2088840.0000000002,-14112521.5,881101.6,0,-13890000,0,1050000,445989,0
Uruguay,URY,2004,2214800,-14112585.3,1914792.4000000001,0,-13889000,0,1050000,273768,0
Uruguay,URY,2005,2268840,-14112646.5,1781002.3,0,-13846000,0,1060000,272158,0
Uruguay,URY,2006,2371520,-19468689.099999998,2572002.7,0,-19324000,0,1070000,269037,0
Uruguay,URY,2007,2544800,-19468689.099999998,1860002.8,0,-19325000,0,1130000,266756,0
Uruguay,URY,2008,2311800,-19468689.099999998,1858003.0999999999,0,-19323000,0,1120000,264504,0
Uruguay,URY,2009,2465800,-19468689.099999998,1998003.3,0,-19317000,0,1150000,263263,0
Uruguay,URY,2010,2575800,-19468689.099999998,1464003.6,0,-19326000,0,1180000,285753,0
Uzbekistan,UZB,1992,6790474.100000001,-2368120.3,49914223.2,0,-2273000,0,56409163,5844794.600000001,0
Uzbekistan,UZB,1993,6201659.2,-2374547.8,48767483.6,0,-2273000,0,59130347.5,5126282.8,0
Uzbekistan,UZB,1994,6149740.5,-2380905.9000000004,43412191.400000006,0,-2273000,0,58748637.4,4371606.1,0
Uzbekistan,UZB,1995,7360230.2,-2387195.8,51087955.5,0,-2273000,0,38309044.6,3762104.6,0
Uzbekistan,UZB,1996,9494398.1,-2393418.6,50940511.400000006,0,-2273000,0,37847811.699999996,3808795.0999999996,0
Uzbekistan,UZB,1997,9626751.6,-2399575.2,48317420.5,0,-2273000,0,41223985,3755591.4,0
Uzbekistan,UZB,1998,10387120.6,-2405666.8,59510820.9,0,-2273000,0,45145215.5,3557224.6,0
Uzbekistan,UZB,1999,10587237.8,-2411694.5,59529532.7,0,-2273000,0,46253134.9,3787089.5,0
Uzbekistan,UZB,2000,10438000,-2417659.0999999996,58850000,0,-2273000,0,45700000,3470430,0
Uzbekistan,UZB,2001,10343000,-2716895,60910000,0,-2567000,0,46300000,3405670,0
Uzbekistan,UZB,2002,10184000,-2723595.4000000004,64800000,0,-2567000,0,48200000,3554500,0
Uzbekistan,UZB,2003,11002000,-2730227.1999999997,62610000,0,-2567000,0,45400000,4046240,0
Uzbekistan,UZB,2004,10347000,-2736791.5,60610000,0,-2567000,0,44400000,4268590,0
Uzbekistan,UZB,2005,8871000,-2743289.4,58690000,0,-2567000,0,42300000,4212530,0
Uzbekistan,UZB,2006,8684000,-1555634.8,60880000,0,-1320000,0,44200000,4578870,0
Uzbekistan,UZB,2007,8510000,-1560767.1,59460000,0,-1320000,0,44700000,5025710,0
Uzbekistan,UZB,2008,10566000,-1565911.5999999999,63940000,0,-1320000,0,45900000,5027650,0
Uzbekistan,UZB,2009,11013000,-1571068.2999999998,61890000,0,-1320000,0,37000000,5072290,0
Uzbekistan,UZB,2010,9859000,-1576237.3,61530000,0,-1320000,0,35700000,5445030,0
Vanuatu,VUT,1990,42095.100000000006,-25399.2,21048,0,-25000,0,59572.200000000004,1262.8,0
Vanuatu,VUT,1991,34561.5,-25399.2,18237.5,0,-25000,0,46837.899999999994,1299.1999999999998,0
Vanuatu,VUT,1992,27274.7,-25399.2,13325.900000000001,0,-25000,0,23922.5,1338.1000000000001,0
Vanuatu,VUT,1993,25230.6,-25399.2,13548.9,0,-25000,0,27466.3,1378.3000000000002,0
Vanuatu,VUT,1994,24636.3,-25399.2,13570.6,0,-25000,0,21668.8,1417.7,0
Vanuatu,VUT,1995,25195.9,-25399.2,11016.400000000001,0,-25000,0,23793.600000000002,1455.2,0
Vanuatu,VUT,1996,26818.4,-25399.2,10808.7,0,-25000,0,23733.5,1490.2,0
Vanuatu,VUT,1997,28829.8,-25399.2,9343,0,-25000,0,28969.7,1523,0
Vanuatu,VUT,1998,28498.6,-25399.2,9363.699999999999,0,-25000,0,28042.899999999998,1554.5,0
Vanuatu,VUT,1999,27643.6,-25399.2,10900.9,0,-25000,0,32212.600000000002,1585.8000000000002,0
Vanuatu,VUT,2000,38100,-25399.2,14900,0,-25000,0,23200,1613.6,0
Vanuatu,VUT,2001,37450,-15922,16000,0,-16000,0,21500,1647,0
Vanuatu,VUT,2002,32871,-15922,13960,0,-16000,0,17800,1679.5,0
Vanuatu,VUT,2003,31526,-15922,14010,0,-16000,0,17800,1723,0
Vanuatu,VUT,2004,31328,-15922,13910,0,-16000,0,19100,1755.5,0
Vanuatu,VUT,2005,32331.000000000004,-15922,14380,0,-16000,0,16300,1788.8999999999999,0
Vanuatu,VUT,2006,30338,-25648.6,13640,0,-26000,0,15500,1821.3999999999999,0
Vanuatu,VUT,2007,29794,-25648.6,13260,0,-26000,0,26500,1854.9,0
Vanuatu,VUT,2008,29680,-25648.6,13450,0,-26000,0,28600,1887.3,0
Vanuatu,VUT,2009,28720,-25648.6,13130,0,-26000,0,32600,1920.7,0
Vanuatu,VUT,2010,27860,-25648.6,12820,0,-26000,0,36700,1954.2,0
Venezuela,VEN,1990,28554112.3,-20067018.5,70540840.7,0,110918000,0,5365334,5959460.8,0
Venezuela,VEN,1991,30253498.1,-20177910.5,68972079.3,0,110918000,0,4434735.899999999,5781791.4,0
Venezuela,VEN,1992,29778891.7,-20290034.9,70991584.7,0,110918000,0,5740501.100000001,5888968.399999999,0
Venezuela,VEN,1993,31913525.900000002,-20403412.400000002,75340858.39999999,0,110918000,0,5517951.699999999,6273993.3,0
Venezuela,VEN,1994,32396585.4,-20518064.099999998,76667443,0,110918000,0,5043886,5675133.300000001,0
Venezuela,VEN,1995,33489274.5,-20634011.6,82972938.7,0,110918000,0,5707612.3,7413422.3,0
Venezuela,VEN,1996,34828496.800000004,-20751276.900000002,89841321.4,0,111068000,0,5735631.3,7725436.7,0
Venezuela,VEN,1997,32499491,-20869882.7,99817756.8,0,110761000,0,4945269.8,7844512.5,0
Venezuela,VEN,1998,33295863.9,-20989852.200000003,104206155.5,0,111844000,0,4930388.100000001,7619700.899999999,0
Venezuela,VEN,1999,33239262.900000002,-21111208.900000002,85173792.10000001,0,110901000,0,6947821.5,7769598.5,0
Venezuela,VEN,2000,34164100,-21233977,93840000,0,110351000,0,6640000,7893220,0
Venezuela,VEN,2001,36787100,-16956036.400000002,97230000,0,119331000,0,6930000,8322440.000000001,0
Venezuela,VEN,2002,35705100,-17055836.200000003,92460000,0,112742000,0,6700000,7445650,0
Venezuela,VEN,2003,36208100,-17156817.7,85540000,0,118150000,0,5450000,7701660,0
Venezuela,VEN,2004,38008700,-17259002.1,88430000,0,112914000,0,6640000,7012380,0
Venezuela,VEN,2005,41296200,-17362411,92690000,0,114700000,0,7220000,7092290,0
Venezuela,VEN,2006,43625300,-22251255.2,95370000,0,1392000,0,7360000,8094510,0
Venezuela,VEN,2007,44949300,-22270672.5,94270000,0,2910000,0,6660000,8921720,0
Venezuela,VEN,2008,48960300,-22290123.8,96320000,0,321000,0,6860000,8823940,0
Venezuela,VEN,2009,51377200,-22309609.1,95160000,0,-731000,0,6660000,8815170,0
Venezuela,VEN,2010,53391900,-22329128.5,116910000,0,5220000,0,6850000,8807320,0
Vietnam,VNM,1990,4257829.800000001,-54633333.3,11645708.2,0,-45423000,0,2637328.1999999997,1797277.8,0
Vietnam,VNM,1991,4036691.6,-54633333.3,10995051.799999999,0,-45423000,0,3197946.8000000003,2054415.7,0
Vietnam,VNM,1992,4533795.199999999,-54633333.3,10928835.4,0,-45423000,0,3386906.1,2453487.5,0
Vietnam,VNM,1993,7050488.7,-54633333.3,11108008.6,0,-45423000,0,4146108.3,2657915.5999999996,0
Vietnam,VNM,1994,7771823.3,-54633333.3,12216970.799999999,0,-45423000,0,4628891.899999999,2951759.7,0
Vietnam,VNM,1995,7507528,-54633333.3,16234605.7,0,-45423000,0,5167147.399999999,3268713,0
Vietnam,VNM,1996,8236671.899999999,-54633333.3,17825578.900000002,0,-45477000,0,6168818,3858465.5,0
Vietnam,VNM,1997,8971242.899999999,-54633333.3,22240120.200000003,0,-45552000,0,6214305.2,4547318.8,0
Vietnam,VNM,1998,9484116.9,-54633333.3,25196705,0,-45385000,0,6719041.3,5220774.8,0
Vietnam,VNM,1999,10187889.9,-54633333.3,24937088.3,0,-45429000,0,6945365.8,5621180.9,0
Vietnam,VNM,2000,11023000,-54633333.3,27170000,0,-45508000,0,7600000,6877020,0
Vietnam,VNM,2001,11825000,-27133333.299999997,30070000,0,-18226000,0,8560000,8355209.999999999,0
Vietnam,VNM,2002,14508300,-27133333.299999997,34893000,0,-16237000,0,9260000,10624400,0
Vietnam,VNM,2003,16440500,-27133333.299999997,36560000,0,-18198000,0,9060000,11947200,0
Vietnam,VNM,2004,20266100,-27133333.299999997,48860000,0,-18032000,0,12400000,12974890,0
Vietnam,VNM,2005,20590200,-27133333.299999997,49910000,0,-18034000,0,11100000,15038000,0
Vietnam,VNM,2006,22123000,-19539068.599999998,51593000,0,-7224000,0,11300000,15790400,0
Vietnam,VNM,2007,23742000,-19500489.7,57730000,0,-7183000,0,10300000,17498890,0
Vietnam,VNM,2008,23426000,-19463112.400000002,67240000,0,-7226000,0,9720000,17600690,0
Vietnam,VNM,2009,28025000,-19426881.4,73183000,0,-7222000,0,10100000,21775590,0
Vietnam,VNM,2010,29990000,-19391744.900000002,86026000,0,-6947000,0,10800000,22550490,0
